"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1433529496972365825""",https://twitter.com/beastjohncox/status/1433529496972365825,"2021-09-02 20:37:20","""California used to have a vibrant timber industry that helped manage the forests. As governor, I will work to revive the timber industry to help prevent these devastating wildfires. We’ll create jobs and stop out of control wildfires. It’s a no brainer. https://t.co/ipl4M27AI8""",Tweet,"Twitter Web App",9,25,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433499453608980480""",https://twitter.com/beastjohncox/status/1433499453608980480,"2021-09-02 18:37:57","""Out of control wildfires have been one of @GavinNewsom’s greatest policy failures. My plan focuses on better forest management and deploying a real air armada that is able to quickly mobilize and stop fires before they become raging infernos. https://t.co/6Mo5o25SBw""",Tweet,"Twitter Web App",7,23,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433495500993351683""",https://twitter.com/beastjohncox/status/1433495500993351683,"2021-09-02 18:22:15","""People in Sacramento and across the state just want to feel safe and secure. It's the most fundamental role of government. Read my plan to keep Californians safe and address wildfires: https://t.co/HYQxWCHjU8 https://t.co/MWWpJzJj9M""",Tweet,"Twitter Web App",5,13,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433481638327951384""",https://twitter.com/realamvoice/status/1433481638327951384,"2021-09-02 17:27:10","""California recall election candidate @BeastJohnCox calls #COVID19 mandates are &quot;a whipped-up hysteria by the politicians.&quot;

Watch his full interview with @JRiveraRAV and @TBatesNews on #AVAM: https://t.co/QeCrD2r9yC""",Retweet,"Twitter Web App",17,28,"""935942321756966912""","""Real America's Voice (RAV)""",realamvoice,Non-Verified,https://twitter.com/realamvoice,"Not Protected"
"""1433479702069452808""",https://twitter.com/beastjohncox/status/1433479702069452808,"2021-09-02 17:19:28","""I’m on my way to talk about public safety. From crime to disastrous wildfires, @GavinNewsom has failed Californians again and again. It’s time for a governor who will keep California safe. https://t.co/Swo88BSQw6""",Tweet,"Twitter Web App",7,21,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433452552868163589""",https://twitter.com/beastjohncox/status/1433452552868163589,"2021-09-02 15:31:35","""With my tax cut plan, we will get rid of waste, fraud, and abuse from state government. There will be a 25% across-the-board cut in personal income taxes. 
https://t.co/KTM38G6OPy""",Tweet,"Twitter Web App",9,24,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433184050127114241""",https://twitter.com/beastjohncox/status/1433184050127114241,"2021-09-01 21:44:39","""My long term plan to reduce crime is to increase education and opportunities for Californians. https://t.co/YjV4dC8nQG""",Tweet,"Twitter Web App",9,18,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433164650967932939""",https://twitter.com/kpixtv/status/1433164650967932939,"2021-09-01 20:27:34","""WATCH:
#California gubernatorial candidate @BeastJohnCox speaks in front of @PGE4Me to discuss his plans for the agency if he’s elected as @CAgovernor. Watch the livestream on #CBSNBayArea here: https://t.co/5Zj6bcriP1 https://t.co/2s4n6LeNOG""",Retweet,"Twitter Web App",8,5,"""16657699""","""KPIX 5""",kpixtv,Verified,https://twitter.com/kpixtv,"Not Protected"
"""1433140232522584067""",https://twitter.com/beastjohncox/status/1433140232522584067,"2021-09-01 18:50:32","""Public safety goes beyond crime. It’s government’s role to keep its citizens safe from fires and natural disasters. We need better leadership in California so we can prevent the wildfires that are destroying people's lives and our beautiful state. https://t.co/GdGJDgcN0H""",Tweet,"Twitter Web App",5,19,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433135510688468996""",https://twitter.com/beastjohncox/status/1433135510688468996,"2021-09-01 18:31:46","""At PG&amp;amp;E Headquarters talking about public safety. We've seen @GavinNewsom prioritize special interest groups over public safety, like how he protected PG&amp;amp;E after it was found responsible for dozens of deaths due to wildfires. I will put the people first always. https://t.co/njdDQJ7RIS""",Tweet,"Twitter Web App",3,5,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433110932830384132""",https://twitter.com/beastjohncox/status/1433110932830384132,"2021-09-01 16:54:06","""Headed to San Francisco to share my plan to improve public safety in California! https://t.co/QAABQEljvD""",Tweet,"Twitter Web App",11,29,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1433097361996193796""",https://twitter.com/beastjohncox/status/1433097361996193796,"2021-09-01 16:00:11","""This is an easy answer. He should stay in jail. https://t.co/7kW9DefPRk""",Tweet,"Twitter Web App",4,17,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432824769976541192""",https://twitter.com/beastjohncox/status/1432824769976541192,"2021-08-31 21:57:00","""It's despicable that @GavinNewsom continues to blame climate change when he misled the public about the wildfire prevention efforts. Newsom claimed fire prevention for 90,000 acres when it was only 11,399. He must be held accountable for his negligence. https://t.co/aXjKWwZn01""",Tweet,"Twitter Web App",18,47,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432811926027857921""",https://twitter.com/beastjohncox/status/1432811926027857921,"2021-08-31 21:05:58","""During the pandemic, thousands of California small businesses permanently closed and churches got shut down. We’ve experienced enough of @GavinNewsom’s mismanagement and it’s time for a change. https://t.co/ogfRDuv6XO""",Tweet,"Twitter Web App",8,17,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432773261742395392""",https://twitter.com/beastjohncox/status/1432773261742395392,"2021-08-31 18:32:19","""Californians feel less and less safe. And they don’t believe @GavinNewsom is doing anything to address the problem. I will. Read my plan here: https://t.co/HYQxWCHjU8 https://t.co/1YonZ44JN1""",Tweet,"Twitter Web App",8,21,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432770138542014465""",https://twitter.com/beastjohncox/status/1432770138542014465,"2021-08-31 18:19:55","""At Venice Beach today to share my public safety plan. @GavinNewsom has failed the most basic function of government. I won’t. My plan takes crime seriously, supports law enforcement, and stops the out of control wildfires. https://t.co/IcWxk8EkFe""",Tweet,"Twitter Web App",7,39,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432750278776811527""",https://twitter.com/beastjohncox/status/1432750278776811527,"2021-08-31 17:01:00","""We’re only 2 weeks out from Election Day and I’m back on the road talking about public safety and wildfires. Nothing is more important than keeping Californians safe and I have a plan to do it. https://t.co/UZQw8Xgk3X""",Tweet,"Twitter Web App",9,15,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432478811526864898""",https://twitter.com/beastjohncox/status/1432478811526864898,"2021-08-30 23:02:17","""This state taxes its people way too much. I proposed the largest tax cut in the history of California, a 25% tax cut across the board. https://t.co/nq1ckGsshd""",Tweet,"Twitter Web App",17,50,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432448219842158593""",https://twitter.com/beastjohncox/status/1432448219842158593,"2021-08-30 21:00:43","""Don't forget: today is the last day to register to vote. Vote YES to recall @GavinNewsom and save this state! Register online at https://t.co/fPMxEX5XIW. #CAGov #RecallNewsom https://t.co/t2u95RoCqU""",Tweet,"Twitter Web App",6,14,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432399084195758080""",https://twitter.com/beastjohncox/status/1432399084195758080,"2021-08-30 17:45:29","""This recall is about so much more than @GavinNewsom’s pandemic management. California’s cost of living, taxes, homelessness, crime, blackouts, wildfires, water crisis, schools, and EDD are all out of control. https://t.co/v1FmZERGLa""",Tweet,"Twitter Web App",16,47,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432115853613355010""",https://twitter.com/beastjohncox/status/1432115853613355010,"2021-08-29 23:00:01","""School Choice would force public schools to improve by providing more competition. It levels the playing field between the rich and everyone else. And most importantly, it puts parents in charge of their children’s education, not the teachers' unions. https://t.co/jxhIc0pwbT""",Tweet,"Twitter Web App",5,32,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432084760965255170""",https://twitter.com/beastjohncox/status/1432084760965255170,"2021-08-29 20:56:28","""As Governor, I will keep our schools focused on the children, not the adults. California will focus on fundamental learning like reading, writing, math, and the other skills needed to succeed in life. https://t.co/bHSEOVsVjr""",Tweet,"Twitter Web App",9,22,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1432059224738107393""",https://twitter.com/beastjohncox/status/1432059224738107393,"2021-08-29 19:15:00","""Read my Education Plan here: https://t.co/YAZ4U5s3Vp https://t.co/jKW0Wgeo30""",Tweet,"Twitter Web App",12,15,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431757775311302656""",https://twitter.com/beastjohncox/status/1431757775311302656,"2021-08-28 23:17:09","""It shouldn't take 13 years to build 200 apartments. We need more affordable housing in California, but we first need to do away with bad policies and reduce barriers to building. https://t.co/BHi0ccE2VN""",Tweet,"Twitter Web App",11,30,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431712648781975554""",https://twitter.com/beastjohncox/status/1431712648781975554,"2021-08-28 20:17:50",""".@GavinNewsom's mismanagement is driving innovation and jobs out of this state. https://t.co/W1g2vQFvZl""",Tweet,"Twitter for iPhone",5,38,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431669182433693699""",https://twitter.com/beastjohncox/status/1431669182433693699,"2021-08-28 17:25:06","""We need long-term solutions to fix California's homeless crisis. Putting people in hotels is not going to fix the issue. Solving homelessness starts with treatment first, then housing. https://t.co/UPfR9bdcQj""",Tweet,"Twitter for iPhone",3,13,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431341478136061952""",https://twitter.com/beastjohncox/status/1431341478136061952,"2021-08-27 19:42:56","""I chatted with @KRCR7 about why homelessness continues to be a problem in California and my solutions to fix it. https://t.co/N7vGF8i6PE""",Tweet,"Twitter Web App",7,19,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431306973836808195""",https://twitter.com/beastjohncox/status/1431306973836808195,"2021-08-27 17:25:49","""We need to keep schools open, put students first, and offer school choice. That’s what my plan will do. Education shouldn’t be about advancing political ideologies and appealing to the teachers’ unions. I will always put kids and parents first. https://t.co/hMvEZ0VS3Z""",Tweet,"Twitter Web App",8,24,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431302930829766656""",https://twitter.com/beastjohncox/status/1431302930829766656,"2021-08-27 17:09:45","""Talking about schools in San Jose. This pandemic has shown California parents that they are powerless to control their children’s education. As Governor, I’m going to change this. https://t.co/gCO4RzbI1M""",Tweet,"Twitter Web App",13,38,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431294838721318913""",https://twitter.com/beastjohncox/status/1431294838721318913,"2021-08-27 16:37:36","""On my way to San Jose to talk about my big plans for education in California. Honk if you see the bus! 🚌 https://t.co/lrqgOviIHC""",Tweet,"Twitter Web App",12,32,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1431010271745568769""",https://twitter.com/beastjohncox/status/1431010271745568769,"2021-08-26 21:46:50","""https://t.co/1KR3c2Emv1""",Tweet,"Twitter Web App",12,33,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430990391419891714""",https://twitter.com/beastjohncox/status/1430990391419891714,"2021-08-26 20:27:50","""It’s time to improve education in California so all students can succeed. How do we do this? Through school choice, accountability, and keeping our schools open. https://t.co/spJCJ6yOR0""",Tweet,"Twitter Web App",7,19,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430987676254044160""",https://twitter.com/beastjohncox/status/1430987676254044160,"2021-08-26 20:17:03","""I'm at Chico High School to talk about putting kids first. I will focus 70% of all education funding in the classroom where learning actually takes place. Currently, nearly $35 billion a year, or roughly 40% of spending, goes to bureaucrats and overhead. https://t.co/BesyU6GAzc""",Tweet,"Twitter Web App",11,18,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430979232843198464""",https://twitter.com/beastjohncox/status/1430979232843198464,"2021-08-26 19:43:30","""On my way to Chico to discuss my plan for California's schools. I will put kids and parents first, before the politicians and teachers’ unions. Read my education plan here: https://t.co/1Ad20IqwgP https://t.co/rj0mOT2MhU""",Tweet,"Twitter Web App",6,7,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430961469223411714""",https://twitter.com/beastjohncox/status/1430961469223411714,"2021-08-26 18:32:54","""Would John Cox make a better governor than @GavinNewsom?

Does a bear sh*t in the woods? https://t.co/1ZsC3aWn1k""",Tweet,"Twitter Web App",5,24,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430943722905104390""",https://twitter.com/beastjohncox/status/1430943722905104390,"2021-08-26 17:22:23","""As Governor, I will institute school choice. I support Education Savings Accounts (ESA), which puts the power in the hands of parents and not unions. With an ESA, every student would receive $14,000 a year to go to whatever school is best for them. https://t.co/ntm8pyZaPs""",Tweet,"Twitter Web App",12,22,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430940220933828610""",https://twitter.com/beastjohncox/status/1430940220933828610,"2021-08-26 17:08:28","""At California Department of Education sharing my plan to keep schools open and put students first. My goal as Governor is simple. Give every child in California the same quality education that @GavinNewsom’s kids receive in their private school. https://t.co/mOEvsGnaVL""",Tweet,"Twitter Web App",9,33,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430927657613418497""",https://twitter.com/beastjohncox/status/1430927657613418497,"2021-08-26 16:18:33","""My statewide education tour rolls on today in Sacramento! I'll be sharing my plan to keep California schools open, return power to parents, and return California’s education system’s focus to students and learning. https://t.co/WBpjnhJkMS""",Tweet,"Twitter Web App",8,16,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430730618229329920""",https://twitter.com/beastjohncox/status/1430730618229329920,"2021-08-26 03:15:35","""Thank you to @kcranews and @sfchronicle for a great debate! #CAGov #RecallNewsom https://t.co/lcUhZXmFQV""",Tweet,"Twitter Web App",5,18,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430728961470844938""",https://twitter.com/emily_hoeven/status/1430728961470844938,"2021-08-26 03:09:00",""".@BeastJohnCox calls the bullet train &quot;a honey pot&quot; for all kinds of special interests""",Retweet,"Twitter Web App",5,10,"""876199686939475969""","""Emily Hoeven""",emily_hoeven,Verified,https://twitter.com/emily_hoeven,"Not Protected"
"""1430723029911281668""",https://twitter.com/beastjohncox/status/1430723029911281668,"2021-08-26 02:45:26","""&quot;I proposed the largest tax cut in the history of California - a 25% across the board tax cut.&quot; View John's tax cut plan here: https://t.co/dWnOKO97D3""",Tweet,"Twitter Web App",10,42,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430722397309526018""",https://twitter.com/beastjohncox/status/1430722397309526018,"2021-08-26 02:42:55","""John Cox's view on California's law enforcement: https://t.co/VyjAUnBAiS""",Tweet,"Twitter Web App",7,21,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430721193456275456""",https://twitter.com/beastjohncox/status/1430721193456275456,"2021-08-26 02:38:08","""#CAGov #RecallNewsom https://t.co/nukENwV4Sz""",Tweet,"Twitter Web App",7,11,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430719774233829380""",https://twitter.com/beastjohncox/status/1430719774233829380,"2021-08-26 02:32:30","""John Cox's thoughts on the high speed rail project: https://t.co/SjGsCNENfN""",Tweet,"Twitter Web App",9,14,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430718459646648325""",https://twitter.com/beastjohncox/status/1430718459646648325,"2021-08-26 02:27:16","""#CAGov #RecallNewsom https://t.co/95NrqZMtV3""",Tweet,"Twitter Web App",5,15,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430718188405231617""",https://twitter.com/beastjohncox/status/1430718188405231617,"2021-08-26 02:26:12","""#CAGov #RecallNewsom https://t.co/8BDrxx8h5O""",Tweet,"Twitter Web App",7,12,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430716000371048449""",https://twitter.com/beastjohncox/status/1430716000371048449,"2021-08-26 02:17:30","""#CAGov #RecallNewsom https://t.co/db1j3nQI6R""",Tweet,"Twitter Web App",6,14,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430714422381539333""",https://twitter.com/beastjohncox/status/1430714422381539333,"2021-08-26 02:11:14","""#CAGov #RecallNewsom https://t.co/0g2sL71tYC""",Tweet,"Twitter Web App",11,32,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430708404738084868""",https://twitter.com/beastjohncox/status/1430708404738084868,"2021-08-26 01:47:19","""It's almost debate time and Team @BeastJohnCox is here to give you live updates throughout the debate. Make sure to tune in at 7pm! https://t.co/KfZeEojiS9""",Tweet,"Twitter Web App",5,11,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430652597233348614""",https://twitter.com/beastjohncox/status/1430652597233348614,"2021-08-25 22:05:34","""Californians across the board are fed up with @GavinNewsom. He doesn’t put Californians first and has ruined this beautiful state. It’s time for a fresh start. Let’s elect a Governor who will put the people first, not the politicians. https://t.co/g4hiQ3eqrp""",Tweet,"Twitter Web App",18,33,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430627094954795009""",https://twitter.com/beastjohncox/status/1430627094954795009,"2021-08-25 20:24:13",""".@GavinNewsom lied about his forest management efforts and focuses on blaming the environment. Now people’s lives are devastated. Enough is enough. #RecallNewsom  https://t.co/py0jelKU9H""",Tweet,"Twitter Web App",11,32,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
"""1430605231964835840""",https://twitter.com/beastjohncox/status/1430605231964835840,"2021-08-25 18:57:21","""Don’t miss tonight’s debate at 7pm PT hosted by @kcranews and @sfchronicle!  https://t.co/mo9wwCl7dN""",Tweet,"Twitter Web App",7,14,"""828473644640718848""","""John Cox""",beastjohncox,Non-Verified,https://twitter.com/beastjohncox,"Not Protected"
